Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
HG4,NO,6/1/2013 3:15,2,ug m-3,P
HG4,NO,6/1/2013 3:30,2,ug m-3,P
HG4,NO,6/1/2013 3:45,2,ug m-3,P
HG4,NO,6/1/2013 4:00,2,ug m-3,P
HG4,NO,6/1/2013 4:15,2,ug m-3,P
HG4,NO,6/1/2013 4:30,2,ug m-3,P
HG4,NO,6/1/2013 4:45,2,ug m-3,P
HG4,NO,6/1/2013 5:00,1,ug m-3,P
HG4,NO,6/1/2013 5:15,2,ug m-3,P
HG4,NO,6/1/2013 5:30,2,ug m-3,P
HG4,NO,6/1/2013 5:45,2,ug m-3,P
HG4,NO,6/1/2013 6:00,2,ug m-3,P
HG4,NO,6/1/2013 6:15,2,ug m-3,P
HG4,NO,6/1/2013 6:30,2,ug m-3,P
HG4,NO,6/1/2013 6:45,2,ug m-3,P
HG4,NO,6/1/2013 7:00,2,ug m-3,P
HG4,NO,6/1/2013 7:15,2,ug m-3,P
HG4,NO,6/1/2013 7:30,2,ug m-3,P
HG4,NO,6/1/2013 7:45,3,ug m-3,P
HG4,NO,6/1/2013 8:00,3,ug m-3,P
HG4,NO,6/1/2013 8:15,5,ug m-3,P
HG4,NO,6/1/2013 8:30,6,ug m-3,P
HG4,NO,6/1/2013 8:45,17,ug m-3,P
HG4,NO,6/1/2013 9:00,9,ug m-3,P
HG4,NO,6/1/2013 9:15,7,ug m-3,P
HG4,NO,6/1/2013 9:30,7,ug m-3,P
HG4,NO,6/1/2013 9:45,8,ug m-3,P
HG4,NO,6/1/2013 10:00,8,ug m-3,P
HG4,NO,6/1/2013 10:15,10,ug m-3,P
HG4,NO,6/1/2013 10:30,12,ug m-3,P
HG4,NO,6/1/2013 10:45,18,ug m-3,P
HG4,NO,6/1/2013 11:00,13,ug m-3,P
HG4,NO,6/1/2013 11:15,4,ug m-3,P
HG4,NO,6/1/2013 11:30,4,ug m-3,P
HG4,NO,6/1/2013 11:45,8,ug m-3,P
HG4,NO,6/1/2013 12:00,13,ug m-3,P
HG4,NO,6/1/2013 12:15,11,ug m-3,P
HG4,NO,6/1/2013 12:30,12,ug m-3,P
HG4,NO,6/1/2013 12:45,9,ug m-3,P
HG4,NO,6/1/2013 13:00,6,ug m-3,P
HG4,NO,6/1/2013 13:15,5,ug m-3,P
HG4,NO,6/1/2013 13:30,5,ug m-3,P
HG4,NO,6/1/2013 13:45,5,ug m-3,P
HG4,NO,6/1/2013 14:00,4,ug m-3,P
HG4,NO,6/1/2013 14:15,4,ug m-3,P
HG4,NO,6/1/2013 14:30,4,ug m-3,P
HG4,NO,6/1/2013 14:45,5,ug m-3,P
HG4,NO,6/1/2013 15:00,4,ug m-3,P
HG4,NO,6/1/2013 15:15,4,ug m-3,P
HG4,NO,6/1/2013 15:30,3,ug m-3,P
HG4,NO,6/1/2013 15:45,4,ug m-3,P
HG4,NO,6/1/2013 16:00,4,ug m-3,P
HG4,NO,6/1/2013 16:15,4,ug m-3,P
HG4,NO,6/1/2013 16:30,4,ug m-3,P
HG4,NO,6/1/2013 16:45,5,ug m-3,P
HG4,NO,6/1/2013 17:00,7,ug m-3,P
HG4,NO,6/1/2013 17:15,8,ug m-3,P
HG4,NO,6/1/2013 17:30,11,ug m-3,P
HG4,NO,6/1/2013 17:45,13,ug m-3,P
HG4,NO,6/1/2013 18:00,10,ug m-3,P
HG4,NO,6/1/2013 18:15,12,ug m-3,P
HG4,NO,6/1/2013 18:30,12,ug m-3,P
HG4,NO,6/1/2013 18:45,7,ug m-3,P
HG4,NO,6/1/2013 19:00,9,ug m-3,P
HG4,NO,6/1/2013 19:15,8,ug m-3,P
HG4,NO,6/1/2013 19:30,9,ug m-3,P
HG4,NO,6/1/2013 19:45,5,ug m-3,P
HG4,NO,6/1/2013 20:00,3,ug m-3,P
HG4,NO,6/1/2013 20:15,3,ug m-3,P
HG4,NO,6/1/2013 20:30,4,ug m-3,P
HG4,NO,6/1/2013 20:45,4,ug m-3,P
HG4,NO,6/1/2013 21:00,5,ug m-3,P
HG4,NO,6/1/2013 21:15,4,ug m-3,P
HG4,NO,6/1/2013 21:30,4,ug m-3,P
HG4,NO,6/1/2013 21:45,3,ug m-3,P
HG4,NO,6/1/2013 22:00,3,ug m-3,P
HG4,NO,6/1/2013 22:15,3,ug m-3,P
HG4,NO,6/1/2013 22:30,2,ug m-3,P
HG4,NO,6/1/2013 22:45,2,ug m-3,P
HG4,NO,6/1/2013 23:00,2,ug m-3,P
HG4,NO,6/1/2013 23:15,2,ug m-3,P
HG4,NO,6/1/2013 23:30,2,ug m-3,P
HG4,NO,6/1/2013 23:45,2,ug m-3,P
HG4,NO,7/1/2013 0:00,1,ug m-3,P
HG4,NO,7/1/2013 0:15,1,ug m-3,P
HG4,NO,7/1/2013 0:30,1,ug m-3,P
HG4,NO,7/1/2013 0:45,,ug m-3,P
HG4,NO,7/1/2013 1:00,,ug m-3,P
HG4,NO,7/1/2013 1:15,1,ug m-3,P
HG4,NO,7/1/2013 1:30,1,ug m-3,P
HG4,NO,7/1/2013 1:45,1,ug m-3,P
HG4,NO,7/1/2013 2:00,1,ug m-3,P
HG4,NO,7/1/2013 2:15,1,ug m-3,P
HG4,NO,7/1/2013 2:30,1,ug m-3,P
HG4,NO,7/1/2013 2:45,1,ug m-3,P
HG4,NO,7/1/2013 3:00,1,ug m-3,P
HG4,NO,7/1/2013 3:15,1,ug m-3,P
HG4,NO,7/1/2013 3:30,2,ug m-3,P
HG4,NO,7/1/2013 3:45,2,ug m-3,P
HG4,NO,7/1/2013 4:00,2,ug m-3,P
HG4,NO,7/1/2013 4:15,2,ug m-3,P
HG4,NO,7/1/2013 4:30,2,ug m-3,P
HG4,NO,7/1/2013 4:45,2,ug m-3,P
HG4,NO,7/1/2013 5:00,2,ug m-3,P
HG4,NO,7/1/2013 5:15,2,ug m-3,P
HG4,NO,7/1/2013 5:30,2,ug m-3,P
HG4,NO,7/1/2013 5:45,2,ug m-3,P
HG4,NO,7/1/2013 6:00,2,ug m-3,P
HG4,NO,7/1/2013 6:15,3,ug m-3,P
HG4,NO,7/1/2013 6:30,4,ug m-3,P
HG4,NO,7/1/2013 6:45,4,ug m-3,P
HG4,NO,7/1/2013 7:00,7,ug m-3,P
HG4,NO,7/1/2013 7:15,10,ug m-3,P
HG4,NO,7/1/2013 7:30,13,ug m-3,P
HG4,NO,7/1/2013 7:45,16,ug m-3,P
HG4,NO,7/1/2013 8:00,16,ug m-3,P
HG4,NO,7/1/2013 8:15,16,ug m-3,P
HG4,NO,7/1/2013 8:30,21,ug m-3,P
HG4,NO,7/1/2013 8:45,22,ug m-3,P
HG4,NO,7/1/2013 9:00,23,ug m-3,P
HG4,NO,7/1/2013 9:15,21,ug m-3,P
HG4,NO,7/1/2013 9:30,16,ug m-3,P
HG4,NO,7/1/2013 9:45,17,ug m-3,P
HG4,NO,7/1/2013 10:00,16,ug m-3,P
HG4,NO,7/1/2013 10:15,18,ug m-3,P
HG4,NO,7/1/2013 10:30,23,ug m-3,P
HG4,NO,7/1/2013 10:45,27,ug m-3,P
HG4,NO,7/1/2013 11:00,20,ug m-3,P
HG4,NO,7/1/2013 11:15,19,ug m-3,P
HG4,NO,7/1/2013 11:30,17,ug m-3,P
HG4,NO,7/1/2013 11:45,17,ug m-3,P
HG4,NO,7/1/2013 12:00,15,ug m-3,P
HG4,NO,7/1/2013 12:15,16,ug m-3,P
HG4,NO,7/1/2013 12:30,13,ug m-3,P
HG4,NO,7/1/2013 12:45,13,ug m-3,P
HG4,NO,7/1/2013 13:00,10,ug m-3,P
HG4,NO,7/1/2013 13:15,6,ug m-3,P
HG4,NO,7/1/2013 13:30,6,ug m-3,P
HG4,NO,7/1/2013 13:45,5,ug m-3,P
HG4,NO,7/1/2013 14:00,6,ug m-3,P
HG4,NO,7/1/2013 14:15,6,ug m-3,P
HG4,NO,7/1/2013 14:30,6,ug m-3,P
HG4,NO,7/1/2013 14:45,6,ug m-3,P
HG4,NO,7/1/2013 15:00,7,ug m-3,P
HG4,NO,7/1/2013 15:15,7,ug m-3,P
HG4,NO,7/1/2013 15:30,8,ug m-3,P
HG4,NO,7/1/2013 15:45,8,ug m-3,P
HG4,NO,7/1/2013 16:00,8,ug m-3,P
HG4,NO,7/1/2013 16:15,9,ug m-3,P
HG4,NO,7/1/2013 16:30,7,ug m-3,P
HG4,NO,7/1/2013 16:45,6,ug m-3,P
HG4,NO,7/1/2013 17:00,6,ug m-3,P
HG4,NO,7/1/2013 17:15,5,ug m-3,P
HG4,NO,7/1/2013 17:30,7,ug m-3,P
HG4,NO,7/1/2013 17:45,7,ug m-3,P
HG4,NO,7/1/2013 18:00,8,ug m-3,P
HG4,NO,7/1/2013 18:15,8,ug m-3,P
HG4,NO,7/1/2013 18:30,9,ug m-3,P
HG4,NO,7/1/2013 18:45,10,ug m-3,P
HG4,NO,7/1/2013 19:00,10,ug m-3,P
HG4,NO,7/1/2013 19:15,9,ug m-3,P
HG4,NO,7/1/2013 19:30,7,ug m-3,P
HG4,NO,7/1/2013 19:45,5,ug m-3,P
HG4,NO,7/1/2013 20:00,5,ug m-3,P
HG4,NO,7/1/2013 20:15,4,ug m-3,P
HG4,NO,7/1/2013 20:30,4,ug m-3,P
HG4,NO,7/1/2013 20:45,4,ug m-3,P
HG4,NO,7/1/2013 21:00,4,ug m-3,P
HG4,NO,7/1/2013 21:15,4,ug m-3,P
HG4,NO,7/1/2013 21:30,4,ug m-3,P
HG4,NO,7/1/2013 21:45,4,ug m-3,P
HG4,NO,7/1/2013 22:00,3,ug m-3,P
HG4,NO,7/1/2013 22:15,3,ug m-3,P
HG4,NO,7/1/2013 22:30,2,ug m-3,P
HG4,NO,7/1/2013 22:45,2,ug m-3,P
HG4,NO,7/1/2013 23:00,2,ug m-3,P
HG4,NO,7/1/2013 23:15,2,ug m-3,P
HG4,NO,7/1/2013 23:30,2,ug m-3,P
HG4,NO,7/1/2013 23:45,2,ug m-3,P
HG4,NO,8/1/2013 0:00,1,ug m-3,P
HG4,NO,8/1/2013 0:15,1,ug m-3,P
HG4,NO,8/1/2013 0:30,1,ug m-3,P
HG4,NO,8/1/2013 0:45,,ug m-3,P
HG4,NO,8/1/2013 1:00,,ug m-3,P
HG4,NO,8/1/2013 1:15,1,ug m-3,P
HG4,NO,8/1/2013 1:30,1,ug m-3,P
HG4,NO,8/1/2013 1:45,1,ug m-3,P
HG4,NO,8/1/2013 2:00,1,ug m-3,P
HG4,NO,8/1/2013 2:15,2,ug m-3,P
HG4,NO,8/1/2013 2:30,1,ug m-3,P
HG4,NO,8/1/2013 2:45,1,ug m-3,P
HG4,NO,8/1/2013 3:00,1,ug m-3,P
HG4,NO,8/1/2013 3:15,1,ug m-3,P
HG4,NO,8/1/2013 3:30,1,ug m-3,P
HG4,NO,8/1/2013 3:45,1,ug m-3,P
HG4,NO,8/1/2013 4:00,1,ug m-3,P
HG4,NO,8/1/2013 4:15,2,ug m-3,P
HG4,NO,8/1/2013 4:30,2,ug m-3,P
HG4,NO,8/1/2013 4:45,1,ug m-3,P
HG4,NO,8/1/2013 5:00,1,ug m-3,P
HG4,NO,8/1/2013 5:15,1,ug m-3,P
HG4,NO,8/1/2013 5:30,1,ug m-3,P
HG4,NO,8/1/2013 5:45,2,ug m-3,P
HG4,NO,8/1/2013 6:00,2,ug m-3,P
HG4,NO,8/1/2013 6:15,2,ug m-3,P
HG4,NO,8/1/2013 6:30,3,ug m-3,P
HG4,NO,8/1/2013 6:45,3,ug m-3,P
HG4,NO,8/1/2013 7:00,7,ug m-3,P
HG4,NO,8/1/2013 7:15,5,ug m-3,P
HG4,NO,8/1/2013 7:30,6,ug m-3,P
HG4,NO,8/1/2013 7:45,8,ug m-3,P
HG4,NO,8/1/2013 8:00,13,ug m-3,P
HG4,NO,8/1/2013 8:15,12,ug m-3,P
HG4,NO,8/1/2013 8:30,10,ug m-3,P
HG4,NO,8/1/2013 8:45,13,ug m-3,P
HG4,NO,8/1/2013 9:00,13,ug m-3,P
HG4,NO,8/1/2013 9:15,11,ug m-3,P
HG4,NO,8/1/2013 9:30,9,ug m-3,P
HG4,NO,8/1/2013 9:45,7,ug m-3,P
HG4,NO,8/1/2013 10:00,6,ug m-3,P
HG4,NO,8/1/2013 10:15,6,ug m-3,P
HG4,NO,8/1/2013 10:30,7,ug m-3,P
HG4,NO,8/1/2013 10:45,7,ug m-3,P
HG4,NO,8/1/2013 11:00,7,ug m-3,P
HG4,NO,8/1/2013 11:15,7,ug m-3,P
HG4,NO,8/1/2013 11:30,7,ug m-3,P
HG4,NO,8/1/2013 11:45,8,ug m-3,P
HG4,NO,8/1/2013 12:00,8,ug m-3,P
HG4,NO,8/1/2013 12:15,6,ug m-3,P
HG4,NO,8/1/2013 12:30,5,ug m-3,P
HG4,NO,8/1/2013 12:45,6,ug m-3,P
HG4,NO,8/1/2013 13:00,6,ug m-3,P
HG4,NO,8/1/2013 13:15,5,ug m-3,P
HG4,NO,8/1/2013 13:30,5,ug m-3,P
HG4,NO,8/1/2013 13:45,5,ug m-3,P
HG4,NO,8/1/2013 14:00,4,ug m-3,P
HG4,NO,8/1/2013 14:15,4,ug m-3,P
HG4,NO,8/1/2013 14:30,4,ug m-3,P
HG4,NO,8/1/2013 14:45,5,ug m-3,P
HG4,NO,8/1/2013 15:00,4,ug m-3,P
HG4,NO,8/1/2013 15:15,5,ug m-3,P
HG4,NO,8/1/2013 15:30,3,ug m-3,P
HG4,NO,8/1/2013 15:45,3,ug m-3,P
HG4,NO,8/1/2013 16:00,3,ug m-3,P
HG4,NO,8/1/2013 16:15,3,ug m-3,P
HG4,NO,8/1/2013 16:30,3,ug m-3,P
HG4,NO,8/1/2013 16:45,3,ug m-3,P
HG4,NO,8/1/2013 17:00,4,ug m-3,P
HG4,NO,8/1/2013 17:15,5,ug m-3,P
HG4,NO,8/1/2013 17:30,4,ug m-3,P
HG4,NO,8/1/2013 17:45,4,ug m-3,P
HG4,NO,8/1/2013 18:00,4,ug m-3,P
HG4,NO,8/1/2013 18:15,4,ug m-3,P
HG4,NO,8/1/2013 18:30,4,ug m-3,P
HG4,NO,8/1/2013 18:45,3,ug m-3,P
HG4,NO,8/1/2013 19:00,3,ug m-3,P
HG4,NO,8/1/2013 19:15,4,ug m-3,P
HG4,NO,8/1/2013 19:30,3,ug m-3,P
HG4,NO,8/1/2013 19:45,3,ug m-3,P
HG4,NO,8/1/2013 20:00,3,ug m-3,P
HG4,NO,8/1/2013 20:15,4,ug m-3,P
HG4,NO,8/1/2013 20:30,3,ug m-3,P
HG4,NO,8/1/2013 20:45,4,ug m-3,P
HG4,NO,8/1/2013 21:00,3,ug m-3,P
HG4,NO,8/1/2013 21:15,3,ug m-3,P
HG4,NO,8/1/2013 21:30,3,ug m-3,P
HG4,NO,8/1/2013 21:45,3,ug m-3,P
HG4,NO,8/1/2013 22:00,3,ug m-3,P
HG4,NO,8/1/2013 22:15,3,ug m-3,P
HG4,NO,8/1/2013 22:30,3,ug m-3,P
HG4,NO,8/1/2013 22:45,2,ug m-3,P
HG4,NO,8/1/2013 23:00,2,ug m-3,P
HG4,NO,8/1/2013 23:15,2,ug m-3,P
HG4,NO,8/1/2013 23:30,2,ug m-3,P
HG4,NO,8/1/2013 23:45,2,ug m-3,P
HG4,NO,9/1/2013 0:00,2,ug m-3,P
HG4,NO,9/1/2013 0:15,2,ug m-3,P
HG4,NO,9/1/2013 0:30,2,ug m-3,P
HG4,NO,9/1/2013 0:45,,ug m-3,P
HG4,NO,9/1/2013 1:00,,ug m-3,P
HG4,NO,9/1/2013 1:15,2,ug m-3,P
HG4,NO,9/1/2013 1:30,2,ug m-3,P
HG4,NO,9/1/2013 1:45,2,ug m-3,P
HG4,NO,9/1/2013 2:00,2,ug m-3,P
HG4,NO,9/1/2013 2:15,2,ug m-3,P
HG4,NO,9/1/2013 2:30,2,ug m-3,P
HG4,NO,9/1/2013 2:45,2,ug m-3,P
HG4,NO,9/1/2013 3:00,2,ug m-3,P
HG4,NO,9/1/2013 3:15,2,ug m-3,P
HG4,NO,9/1/2013 3:30,2,ug m-3,P
HG4,NO,9/1/2013 3:45,2,ug m-3,P
HG4,NO,9/1/2013 4:00,2,ug m-3,P
HG4,NO,9/1/2013 4:15,2,ug m-3,P
HG4,NO,9/1/2013 4:30,2,ug m-3,P
HG4,NO,9/1/2013 4:45,2,ug m-3,P
HG4,NO,9/1/2013 5:00,2,ug m-3,P
HG4,NO,9/1/2013 5:15,1,ug m-3,P
HG4,NO,9/1/2013 5:30,2,ug m-3,P
HG4,NO,9/1/2013 5:45,2,ug m-3,P
HG4,NO,9/1/2013 6:00,2,ug m-3,P
HG4,NO,9/1/2013 6:15,2,ug m-3,P
HG4,NO,9/1/2013 6:30,2,ug m-3,P
HG4,NO,9/1/2013 6:45,2,ug m-3,P
HG4,NO,9/1/2013 7:00,2,ug m-3,P
HG4,NO,9/1/2013 7:15,2,ug m-3,P
HG4,NO,9/1/2013 7:30,2,ug m-3,P
HG4,NO,9/1/2013 7:45,3,ug m-3,P
HG4,NO,9/1/2013 8:00,5,ug m-3,P
HG4,NO,9/1/2013 8:15,2,ug m-3,P
HG4,NO,9/1/2013 8:30,3,ug m-3,P
HG4,NO,9/1/2013 8:45,3,ug m-3,P
HG4,NO,9/1/2013 9:00,2,ug m-3,P
HG4,NO,9/1/2013 9:15,2,ug m-3,P
HG4,NO,9/1/2013 9:30,2,ug m-3,P
HG4,NO,9/1/2013 9:45,2,ug m-3,P
HG4,NO,9/1/2013 10:00,3,ug m-3,P
HG4,NO,9/1/2013 10:15,3,ug m-3,P
HG4,NO,9/1/2013 10:30,3,ug m-3,P
HG4,NO,9/1/2013 10:45,3,ug m-3,P
HG4,NO,9/1/2013 11:00,3,ug m-3,P
HG4,NO,9/1/2013 11:15,3,ug m-3,P
HG4,NO,9/1/2013 11:30,4,ug m-3,P
HG4,NO,9/1/2013 11:45,5,ug m-3,P
HG4,NO,9/1/2013 12:00,5,ug m-3,P
HG4,NO,9/1/2013 12:15,3,ug m-3,P
HG4,NO,9/1/2013 12:30,3,ug m-3,P
HG4,NO,9/1/2013 12:45,3,ug m-3,P
HG4,NO,9/1/2013 13:00,3,ug m-3,P
HG4,NO,9/1/2013 13:15,3,ug m-3,P
HG4,NO,9/1/2013 13:30,2,ug m-3,P
HG4,NO,9/1/2013 13:45,2,ug m-3,P
HG4,NO,9/1/2013 14:00,2,ug m-3,P
HG4,NO,9/1/2013 14:15,4,ug m-3,P
HG4,NO,9/1/2013 14:30,2,ug m-3,P
HG4,NO,9/1/2013 14:45,14,ug m-3,P
HG4,NO,9/1/2013 15:00,2,ug m-3,P
HG4,NO,9/1/2013 15:15,3,ug m-3,P
HG4,NO,9/1/2013 15:30,3,ug m-3,P
HG4,NO,9/1/2013 15:45,4,ug m-3,P
HG4,NO,9/1/2013 16:00,5,ug m-3,P
HG4,NO,9/1/2013 16:15,6,ug m-3,P
HG4,NO,9/1/2013 16:30,11,ug m-3,P
HG4,NO,9/1/2013 16:45,15,ug m-3,P
HG4,NO,9/1/2013 17:00,20,ug m-3,P
HG4,NO,9/1/2013 17:15,39,ug m-3,P
HG4,NO,9/1/2013 17:30,85,ug m-3,P
HG4,NO,9/1/2013 17:45,90,ug m-3,P
HG4,NO,9/1/2013 18:00,96,ug m-3,P
HG4,NO,9/1/2013 18:15,103,ug m-3,P
HG4,NO,9/1/2013 18:30,95,ug m-3,P
HG4,NO,9/1/2013 18:45,100,ug m-3,P
HG4,NO,9/1/2013 19:00,94,ug m-3,P
HG4,NO,9/1/2013 19:15,84,ug m-3,P
HG4,NO,9/1/2013 19:30,94,ug m-3,P
HG4,NO,9/1/2013 19:45,87,ug m-3,P
HG4,NO,9/1/2013 20:00,80,ug m-3,P
HG4,NO,9/1/2013 20:15,83,ug m-3,P
HG4,NO,9/1/2013 20:30,74,ug m-3,P
HG4,NO,9/1/2013 20:45,79,ug m-3,P
HG4,NO,9/1/2013 21:00,80,ug m-3,P
HG4,NO,9/1/2013 21:15,100,ug m-3,P
HG4,NO,9/1/2013 21:30,121,ug m-3,P
HG4,NO,9/1/2013 21:45,129,ug m-3,P
HG4,NO,9/1/2013 22:00,113,ug m-3,P
HG4,NO,9/1/2013 22:15,89,ug m-3,P
HG4,NO,9/1/2013 22:30,66,ug m-3,P
HG4,NO,9/1/2013 22:45,54,ug m-3,P
HG4,NO,9/1/2013 23:00,58,ug m-3,P
HG4,NO,9/1/2013 23:15,57,ug m-3,P
HG4,NO,9/1/2013 23:30,59,ug m-3,P
HG4,NO,9/1/2013 23:45,38,ug m-3,P
HG4,NO,10/1/2013 0:00,37,ug m-3,P
HG4,NO,10/1/2013 0:15,41,ug m-3,P
HG4,NO,10/1/2013 0:30,47,ug m-3,P
HG4,NO,10/1/2013 0:45,,ug m-3,P
HG4,NO,10/1/2013 1:00,,ug m-3,P
HG4,NO,10/1/2013 1:15,83,ug m-3,P
HG4,NO,10/1/2013 1:30,83,ug m-3,P
HG4,NO,10/1/2013 1:45,73,ug m-3,P
HG4,NO,10/1/2013 2:00,78,ug m-3,P
HG4,NO,10/1/2013 2:15,81,ug m-3,P
HG4,NO,10/1/2013 2:30,85,ug m-3,P
HG4,NO,10/1/2013 2:45,77,ug m-3,P
HG4,NO,10/1/2013 3:00,70,ug m-3,P
HG4,NO,10/1/2013 3:15,73,ug m-3,P
HG4,NO,10/1/2013 3:30,71,ug m-3,P
HG4,NO,10/1/2013 3:45,78,ug m-3,P
HG4,NO,10/1/2013 4:00,79,ug m-3,P
HG4,NO,10/1/2013 4:15,96,ug m-3,P
HG4,NO,10/1/2013 4:30,110,ug m-3,P
HG4,NO,10/1/2013 4:45,80,ug m-3,P
HG4,NO,10/1/2013 5:00,66,ug m-3,P
HG4,NO,10/1/2013 5:15,65,ug m-3,P
HG4,NO,10/1/2013 5:30,51,ug m-3,P
HG4,NO,10/1/2013 5:45,47,ug m-3,P
HG4,NO,10/1/2013 6:00,29,ug m-3,P
HG4,NO,10/1/2013 6:15,28,ug m-3,P
HG4,NO,10/1/2013 6:30,33,ug m-3,P
HG4,NO,10/1/2013 6:45,55,ug m-3,P
HG4,NO,10/1/2013 7:00,62,ug m-3,P
HG4,NO,10/1/2013 7:15,62,ug m-3,P
HG4,NO,10/1/2013 7:30,75,ug m-3,P
HG4,NO,10/1/2013 7:45,81,ug m-3,P
HG4,NO,10/1/2013 8:00,74,ug m-3,P
HG4,NO,10/1/2013 8:15,42,ug m-3,P
HG4,NO,10/1/2013 8:30,41,ug m-3,P
HG4,NO,10/1/2013 8:45,48,ug m-3,P
HG4,NO,10/1/2013 9:00,44,ug m-3,P
HG4,NO,10/1/2013 9:15,42,ug m-3,P
HG4,NO,10/1/2013 9:30,46,ug m-3,P
HG4,NO,10/1/2013 9:45,42,ug m-3,P
HG4,NO,10/1/2013 10:00,43,ug m-3,P
HG4,NO,10/1/2013 10:15,39,ug m-3,P
HG4,NO,10/1/2013 10:30,43,ug m-3,P
HG4,NO,10/1/2013 10:45,41,ug m-3,P
HG4,NO,10/1/2013 11:00,42,ug m-3,P
HG4,NO,10/1/2013 11:15,29,ug m-3,P
HG4,NO,10/1/2013 11:30,23,ug m-3,P
HG4,NO,10/1/2013 11:45,65,ug m-3,P
HG4,NO,10/1/2013 12:00,106,ug m-3,P
HG4,NO,10/1/2013 12:15,129,ug m-3,P
HG4,NO,10/1/2013 12:30,130,ug m-3,P
HG4,NO,10/1/2013 12:45,59,ug m-3,P
HG4,NO,10/1/2013 13:00,22,ug m-3,P
HG4,NO,10/1/2013 13:15,24,ug m-3,P
HG4,NO,10/1/2013 13:30,,ug m-3,P
HG4,NO,10/1/2013 13:45,,ug m-3,P
HG4,NO,10/1/2013 14:00,,ug m-3,P
HG4,NO,10/1/2013 14:15,21,ug m-3,P
HG4,NO,10/1/2013 14:30,24,ug m-3,P
HG4,NO,10/1/2013 14:45,21,ug m-3,P
HG4,NO,10/1/2013 15:00,20,ug m-3,P
HG4,NO,10/1/2013 15:15,16,ug m-3,P
HG4,NO,10/1/2013 15:30,18,ug m-3,P
HG4,NO,10/1/2013 15:45,17,ug m-3,P
HG4,NO,10/1/2013 16:00,13,ug m-3,P
HG4,NO,10/1/2013 16:15,15,ug m-3,P
HG4,NO,10/1/2013 16:30,23,ug m-3,P
HG4,NO,10/1/2013 16:45,20,ug m-3,P
HG4,NO,10/1/2013 17:00,21,ug m-3,P
HG4,NO,10/1/2013 17:15,24,ug m-3,P
HG4,NO,10/1/2013 17:30,22,ug m-3,P
HG4,NO,10/1/2013 17:45,20,ug m-3,P
HG4,NO,10/1/2013 18:00,16,ug m-3,P
HG4,NO,10/1/2013 18:15,13,ug m-3,P
HG4,NO,10/1/2013 18:30,11,ug m-3,P
HG4,NO,10/1/2013 18:45,10,ug m-3,P
HG4,NO,10/1/2013 19:00,9,ug m-3,P
HG4,NO,10/1/2013 19:15,10,ug m-3,P
HG4,NO,10/1/2013 19:30,9,ug m-3,P
HG4,NO,10/1/2013 19:45,11,ug m-3,P
HG4,NO,10/1/2013 20:00,10,ug m-3,P
HG4,NO,10/1/2013 20:15,10,ug m-3,P
HG4,NO,10/1/2013 20:30,12,ug m-3,P
HG4,NO,10/1/2013 20:45,11,ug m-3,P
HG4,NO,10/1/2013 21:00,12,ug m-3,P
HG4,NO,10/1/2013 21:15,14,ug m-3,P
HG4,NO,10/1/2013 21:30,13,ug m-3,P
HG4,NO,10/1/2013 21:45,12,ug m-3,P
HG4,NO,10/1/2013 22:00,7,ug m-3,P
HG4,NO,10/1/2013 22:15,7,ug m-3,P
HG4,NO,10/1/2013 22:30,7,ug m-3,P
HG4,NO,10/1/2013 22:45,6,ug m-3,P
HG4,NO,10/1/2013 23:00,6,ug m-3,P
HG4,NO,10/1/2013 23:15,6,ug m-3,P
HG4,NO,10/1/2013 23:30,5,ug m-3,P
HG4,NO,10/1/2013 23:45,4,ug m-3,P
HG4,NO,11/1/2013 0:00,5,ug m-3,P
HG4,NO,11/1/2013 0:15,4,ug m-3,P
HG4,NO,11/1/2013 0:30,4,ug m-3,P
HG4,NO,11/1/2013 0:45,,ug m-3,P
HG4,NO,11/1/2013 1:00,,ug m-3,P
HG4,NO,11/1/2013 1:15,5,ug m-3,P
HG4,NO,11/1/2013 1:30,5,ug m-3,P
HG4,NO,11/1/2013 1:45,5,ug m-3,P
HG4,NO,11/1/2013 2:00,6,ug m-3,P
HG4,NO,11/1/2013 2:15,7,ug m-3,P
HG4,NO,11/1/2013 2:30,7,ug m-3,P
HG4,NO,11/1/2013 2:45,9,ug m-3,P
HG4,NO,11/1/2013 3:00,10,ug m-3,P
HG4,NO,11/1/2013 3:15,12,ug m-3,P
HG4,NO,11/1/2013 3:30,12,ug m-3,P
HG4,NO,11/1/2013 3:45,14,ug m-3,P
HG4,NO,11/1/2013 4:00,15,ug m-3,P
HG4,NO,11/1/2013 4:15,18,ug m-3,P
HG4,NO,11/1/2013 4:30,17,ug m-3,P
HG4,NO,11/1/2013 4:45,19,ug m-3,P
HG4,NO,11/1/2013 5:00,20,ug m-3,P
HG4,NO,11/1/2013 5:15,22,ug m-3,P
HG4,NO,11/1/2013 5:30,29,ug m-3,P
HG4,NO,11/1/2013 5:45,33,ug m-3,P
HG4,NO,11/1/2013 6:00,25,ug m-3,P
HG4,NO,11/1/2013 6:15,21,ug m-3,P
HG4,NO,11/1/2013 6:30,17,ug m-3,P
HG4,NO,11/1/2013 6:45,11,ug m-3,P
HG4,NO,11/1/2013 7:00,9,ug m-3,P
HG4,NO,11/1/2013 7:15,9,ug m-3,P
HG4,NO,11/1/2013 7:30,11,ug m-3,P
HG4,NO,11/1/2013 7:45,13,ug m-3,P
